0, 1.000000
1, 3.491667
2, 12.119236
3, 41.193359
4, 130.035982
5, 314.214632
6, 276.994253
7, 330.098083
8, 247.303753
9, 355.903583
10, 190.101203
11, 364.200316
12, 169.352189
13, 353.731295
14, 195.344289
15, 365.710085
16, 165.453080
17, 350.963099
18, 201.911706
19, 366.954829
20, 162.209847
21, 348.467511
22, 207.722904
23, 367.456790
24, 160.894660
25, 347.405546
26, 210.164298
27, 367.499775
28, 160.781840
29, 347.313106
30, 210.375923
31, 367.498822
32, 160.784341
33, 347.315158
34, 210.371229
35, 367.498852
36, 160.784265
37, 347.315095
38, 210.371373
39, 367.498851
40, 160.784267
41, 347.315097
42, 210.371368
43, 367.498851
44, 160.784267
45, 347.315097
46, 210.371368
47, 367.498851
48, 160.784267
49, 347.315097
50, 210.371368
51, 367.498851
52, 160.784267
53, 347.315097
54, 210.371368
55, 367.498851
56, 160.784267
57, 347.315097
58, 210.371368
59, 367.498851
60, 160.784267
61, 347.315097
62, 210.371368
63, 367.498851
64, 160.784267
65, 347.315097
66, 210.371368
67, 367.498851
68, 160.784267
69, 347.315097
70, 210.371368
71, 367.498851
72, 160.784267
73, 347.315097
74, 210.371368
75, 367.498851
76, 160.784267
77, 347.315097
78, 210.371368
79, 367.498851
80, 160.784267
81, 347.315097
82, 210.371368
83, 367.498851
84, 160.784267
85, 347.315097
86, 210.371368
87, 367.498851
88, 160.784267
89, 347.315097
90, 210.371368
91, 367.498851
92, 160.784267
93, 347.315097
94, 210.371368
95, 367.498851
96, 160.784267
97, 347.315097
98, 210.371368
99, 367.498851
100, 160.784267
101, 347.315097
102, 210.371368
103, 367.498851
104, 160.784267
105, 347.315097
106, 210.371368
107, 367.498851
108, 160.784267
109, 347.315097
110, 210.371368
111, 367.498851
112, 160.784267
113, 347.315097
114, 210.371368
115, 367.498851
116, 160.784267
117, 347.315097
118, 210.371368
119, 367.498851
120, 160.784267
121, 347.315097
122, 210.371368
123, 367.498851
124, 160.784267
125, 347.315097
126, 210.371368
127, 367.498851
128, 160.784267
129, 347.315097
130, 210.371368
131, 367.498851
132, 160.784267
133, 347.315097
134, 210.371368
135, 367.498851
136, 160.784267
137, 347.315097
138, 210.371368
139, 367.498851
140, 160.784267
141, 347.315097
142, 210.371368
143, 367.498851
144, 160.784267
145, 347.315097
146, 210.371368
147, 367.498851
148, 160.784267
149, 347.315097
150, 210.371368
151, 367.498851
152, 160.784267
153, 347.315097
154, 210.371368
155, 367.498851
156, 160.784267
157, 347.315097
158, 210.371368
159, 367.498851
160, 160.784267
161, 347.315097
162, 210.371368
163, 367.498851
164, 160.784267
165, 347.315097
166, 210.371368
167, 367.498851
168, 160.784267
169, 347.315097
170, 210.371368
171, 367.498851
172, 160.784267
173, 347.315097
174, 210.371368
175, 367.498851
176, 160.784267
177, 347.315097
178, 210.371368
179, 367.498851
180, 160.784267
181, 347.315097
182, 210.371368
183, 367.498851
184, 160.784267
185, 347.315097
186, 210.371368
187, 367.498851
188, 160.784267
189, 347.315097
190, 210.371368
191, 367.498851
192, 160.784267
193, 347.315097
194, 210.371368
195, 367.498851
196, 160.784267
197, 347.315097
198, 210.371368
199, 367.498851
200, 160.784267
201, 347.315097
202, 210.371368
203, 367.498851
204, 160.784267
205, 347.315097
206, 210.371368
207, 367.498851
208, 160.784267
209, 347.315097
210, 210.371368
211, 367.498851
212, 160.784267
213, 347.315097
214, 210.371368
215, 367.498851
216, 160.784267
217, 347.315097
218, 210.371368
219, 367.498851
220, 160.784267
221, 347.315097
222, 210.371368
223, 367.498851
224, 160.784267
225, 347.315097
226, 210.371368
227, 367.498851
228, 160.784267
229, 347.315097
230, 210.371368
231, 367.498851
232, 160.784267
233, 347.315097
234, 210.371368
235, 367.498851
236, 160.784267
237, 347.315097
238, 210.371368
239, 367.498851
240, 160.784267
241, 347.315097
242, 210.371368
243, 367.498851
244, 160.784267
245, 347.315097
246, 210.371368
247, 367.498851
248, 160.784267
249, 347.315097
250, 210.371368
251, 367.498851
252, 160.784267
253, 347.315097
254, 210.371368
255, 367.498851
256, 160.784267
257, 347.315097
258, 210.371368
259, 367.498851
260, 160.784267
261, 347.315097
262, 210.371368
263, 367.498851
264, 160.784267
265, 347.315097
266, 210.371368
267, 367.498851
268, 160.784267
269, 347.315097
270, 210.371368
271, 367.498851
272, 160.784267
273, 347.315097
274, 210.371368
275, 367.498851
276, 160.784267
277, 347.315097
278, 210.371368
279, 367.498851
280, 160.784267
281, 347.315097
282, 210.371368
283, 367.498851
284, 160.784267
285, 347.315097
286, 210.371368
287, 367.498851
288, 160.784267
289, 347.315097
290, 210.371368
291, 367.498851
292, 160.784267
293, 347.315097
294, 210.371368
295, 367.498851
296, 160.784267
297, 347.315097
298, 210.371368
299, 367.498851
