0.000000,99.000000,1.000000,0.000000
0.010000,98.505000,153.292320,0.005000
0.020000,97.771138,154.018732,0.012450
0.030000,96.687632,155.091156,0.023532
0.040000,95.097683,156.664661,0.039976
0.050000,92.785697,158.952335,0.064288
0.060000,89.468601,162.233681,0.100038
0.070000,84.802204,166.847921,0.152195
0.080000,78.422704,173.152193,0.227423
0.090000,70.051130,181.417018,0.334172
0.100000,59.678415,191.641660,0.482246
0.110000,47.790671,203.330206,0.681442
0.120000,35.477910,215.385328,0.939082
0.130000,24.198949,226.346374,1.256997
0.140000,15.179510,234.993093,1.629717
0.150000,8.865534,240.891115,2.045671
0.160000,4.916435,244.394770,2.491115
0.170000,2.640311,246.207931,2.954077
0.180000,1.394010,246.982204,3.426105
0.190000,0.730602,247.169714,3.902005
0.200000,0.382224,247.041255,4.378842
0.210000,0.200211,246.747073,4.855036
0.220000,0.105166,246.367394,5.329760
0.230000,0.055441,245.944294,5.802585
0.240000,0.029344,245.499680,6.273295
0.250000,0.015597,245.044941,6.741782
0.260000,0.008325,244.585999,7.207995
0.270000,0.004463,244.125943,7.671914
0.280000,0.002403,243.666385,8.133532
0.290000,0.001299,243.208169,8.592852
0.300000,0.000705,242.751733,9.049881
0.310000,0.000385,242.297307,9.504628
0.320000,0.000211,241.845006,9.957103
0.330000,0.000116,241.394887,10.407317
0.340000,0.000064,240.946977,10.855280
0.350000,0.000035,240.501282,11.301003
0.360000,0.000020,240.057803,11.744498
0.370000,0.000011,239.616534,12.185775
0.380000,0.000006,239.177468,12.624846
0.390000,0.000003,238.740595,13.061722
0.400000,0.000002,238.305905,13.496413
0.410000,0.000001,237.873388,13.928931
0.420000,0.000001,237.443033,14.359287
0.430000,0.000000,237.014830,14.787490
0.440000,0.000000,236.588767,15.213553
0.450000,0.000000,236.164835,15.637485
0.460000,0.000000,235.743022,16.059297
0.470000,0.000000,235.323319,16.479001
0.480000,0.000000,234.905714,16.896606
0.490000,0.000000,234.490197,17.312123
0.500000,0.000000,234.076758,17.725562
0.510000,0.000000,233.665386,18.136935
0.520000,0.000000,233.256070,18.546250
0.530000,0.000000,232.848801,18.953519
0.540000,0.000000,232.443569,19.358751
0.550000,0.000000,232.040363,19.761957
0.560000,0.000000,231.639173,20.163147
0.570000,0.000000,231.239988,20.562332
0.580000,0.000000,230.842800,20.959520
0.590000,0.000000,230.447598,21.354722
0.600000,0.000000,230.054371,21.747949
0.610000,0.000000,229.663111,22.139209
0.620000,0.000000,229.273807,22.528513
0.630000,0.000000,228.886450,22.915870
0.640000,0.000000,228.501029,23.301291
0.650000,0.000000,228.117535,23.684785
0.660000,0.000000,227.735959,24.066361
0.670000,0.000000,227.356291,24.446029
0.680000,0.000000,226.978521,24.823799
0.690000,0.000000,226.602640,25.199680
0.700000,0.000000,226.228639,25.573681
0.710000,0.000000,225.856507,25.945813
0.720000,0.000000,225.486236,26.316084
0.730000,0.000000,225.117816,26.684504
0.740000,0.000000,224.751239,27.051081
0.750000,0.000000,224.386494,27.415826
0.760000,0.000000,224.023574,27.778746
0.770000,0.000000,223.662467,28.139853
0.780000,0.000000,223.303167,28.499153
0.790000,0.000000,222.945662,28.856658
0.800000,0.000000,222.589946,29.212374
0.810000,0.000000,222.236007,29.566313
0.820000,0.000000,221.883839,29.918481
0.830000,0.000000,221.533431,30.268889
0.840000,0.000000,221.184776,30.617544
0.850000,0.000000,220.837864,30.964456
0.860000,0.000000,220.492686,31.309634
0.870000,0.000000,220.149234,31.653086
0.880000,0.000000,219.807499,31.994821
0.890000,0.000000,219.467474,32.334846
0.900000,0.000000,219.129148,32.673172
0.910000,0.000000,218.792514,33.009806
0.920000,0.000000,218.457563,33.344757
0.930000,0.000000,218.124287,33.678034
0.940000,0.000000,217.792677,34.009643
0.950000,0.000000,217.462725,34.339595
0.960000,0.000000,217.134423,34.667897
0.970000,0.000000,216.807762,34.994558
0.980000,0.000000,216.482735,35.319585
0.990000,0.000000,216.159333,35.642987
1.000000,0.000000,215.837548,35.964772
1.010000,0.000000,215.517372,36.284948
1.020000,0.000000,215.198797,36.603523
1.030000,0.000000,214.881814,36.920506
1.040000,0.000000,214.566417,37.235903
1.050000,0.000000,214.252596,37.549724
1.060000,0.000000,213.940345,37.861975
1.070000,0.000000,213.629655,38.172665
1.080000,0.000000,213.320518,38.481802
1.090000,0.000000,213.012927,38.789393
1.100000,0.000000,212.706874,39.095446
1.110000,0.000000,212.402351,39.399969
1.120000,0.000000,212.099351,39.702969
1.130000,0.000000,211.797866,40.004454
1.140000,0.000000,211.497888,40.304432
1.150000,0.000000,211.199410,40.602910
1.160000,0.000000,210.902425,40.899895
1.170000,0.000000,210.606924,41.195396
1.180000,0.000000,210.312901,41.489419
1.190000,0.000000,210.020348,41.781972
1.200000,0.000000,209.729258,42.073062
1.210000,0.000000,209.439624,42.362696
1.220000,0.000000,209.151437,42.650883
1.230000,0.000000,208.864692,42.937628
1.240000,0.000000,208.579380,43.222940
1.250000,0.000000,208.295494,43.506826
1.260000,0.000000,208.013029,43.789291
1.270000,0.000000,207.731975,44.070345
1.280000,0.000000,207.452327,44.349993
1.290000,0.000000,207.174077,44.628243
1.300000,0.000000,206.897218,44.905102
1.310000,0.000000,206.621743,45.180577
1.320000,0.000000,206.347646,45.454674
1.330000,0.000000,206.074920,45.727400
1.340000,0.000000,205.803557,45.998763
1.350000,0.000000,205.533550,46.268770
1.360000,0.000000,205.264894,46.537426
1.370000,0.000000,204.997581,46.804739
1.380000,0.000000,204.731605,47.070715
1.390000,0.000000,204.466959,47.335361
1.400000,0.000000,204.203636,47.598685
1.410000,0.000000,203.941629,47.860691
1.420000,0.000000,203.680932,48.121388
1.430000,0.000000,203.421539,48.380781
1.440000,0.000000,203.163443,48.638877
1.450000,0.000000,202.906638,48.895682
1.460000,0.000000,202.651116,49.151204
1.470000,0.000000,202.396872,49.405448
1.480000,0.000000,202.143899,49.658421
1.490000,0.000000,201.892191,49.910129
1.500000,0.000000,201.641742,50.160578
1.510000,0.000000,201.392545,50.409775
1.520000,0.000000,201.144594,50.657726
1.530000,0.000000,200.897882,50.904438
1.540000,0.000000,200.652405,51.149915
1.550000,0.000000,200.408154,51.394166
1.560000,0.000000,200.165125,51.637195
1.570000,0.000000,199.923311,51.879009
1.580000,0.000000,199.682706,52.119614
1.590000,0.000000,199.443304,52.359016
1.600000,0.000000,199.205099,52.597221
1.610000,0.000000,198.968085,52.834235
1.620000,0.000000,198.732256,53.070064
1.630000,0.000000,198.497607,53.304713
1.640000,0.000000,198.264130,53.538190
1.650000,0.000000,198.031821,53.770499
1.660000,0.000000,197.800674,54.001646
1.670000,0.000000,197.570682,54.231638
1.680000,0.000000,197.341840,54.460480
1.690000,0.000000,197.114143,54.688177
1.700000,0.000000,196.887584,54.914737
1.710000,0.000000,196.662157,55.140163
1.720000,0.000000,196.437858,55.364462
1.730000,0.000000,196.214680,55.587640
1.740000,0.000000,195.992619,55.809702
1.750000,0.000000,195.771667,56.030653
1.760000,0.000000,195.551820,56.250500
1.770000,0.000000,195.333073,56.469247
1.780000,0.000000,195.115419,56.686901
1.790000,0.000000,194.898854,56.903466
1.800000,0.000000,194.683371,57.118949
1.810000,0.000000,194.468966,57.333354
1.820000,0.000000,194.255632,57.546688
1.830000,0.000000,194.043366,57.758954
1.840000,0.000000,193.832161,57.970159
1.850000,0.000000,193.622011,58.180309
1.860000,0.000000,193.412913,58.389407
1.870000,0.000000,193.204860,58.597460
1.880000,0.000000,192.997847,58.804473
1.890000,0.000000,192.791870,59.010450
1.900000,0.000000,192.586922,59.215398
1.910000,0.000000,192.382999,59.419321
1.920000,0.000000,192.180095,59.622225
1.930000,0.000000,191.978207,59.824113
1.940000,0.000000,191.777327,60.024993
1.950000,0.000000,191.577452,60.224868
1.960000,0.000000,191.378576,60.423744
1.970000,0.000000,191.180695,60.621625
1.980000,0.000000,190.983803,60.818517
1.990000,0.000000,190.787896,61.014424
2.000000,0.000000,190.592968,61.209352
2.010000,0.000000,190.399015,61.403305
2.020000,0.000000,190.206031,61.596289
2.030000,0.000000,190.014013,61.788307
2.040000,0.000000,189.822954,61.979366
2.050000,0.000000,189.632851,62.169469
2.060000,0.000000,189.443698,62.358622
2.070000,0.000000,189.255492,62.546828
2.080000,0.000000,189.068226,62.734094
2.090000,0.000000,188.881896,62.920424
2.100000,0.000000,188.696498,63.105822
2.110000,0.000000,188.512027,63.290293
2.120000,0.000000,188.328479,63.473841
2.130000,0.000000,188.145848,63.656472
2.140000,0.000000,187.964130,63.838190
2.150000,0.000000,187.783321,64.018999
2.160000,0.000000,187.603416,64.198904
2.170000,0.000000,187.424411,64.377909
2.180000,0.000000,187.246300,64.556020
2.190000,0.000000,187.069081,64.733239
2.200000,0.000000,186.892747,64.909573
2.210000,0.000000,186.717295,65.085025
2.220000,0.000000,186.542720,65.259600
2.230000,0.000000,186.369018,65.433302
2.240000,0.000000,186.196184,65.606136
2.250000,0.000000,186.024215,65.778105
2.260000,0.000000,185.853105,65.949215
2.270000,0.000000,185.682852,66.119469
2.280000,0.000000,185.513449,66.288871
2.290000,0.000000,185.344893,66.457427
2.300000,0.000000,185.177180,66.625140
2.310000,0.000000,185.010306,66.792014
2.320000,0.000000,184.844266,66.958054
2.330000,0.000000,184.679056,67.123264
2.340000,0.000000,184.514673,67.287647
2.350000,0.000000,184.351111,67.451209
2.360000,0.000000,184.188367,67.613953
2.370000,0.000000,184.026437,67.775883
2.380000,0.000000,183.865316,67.937004
2.390000,0.000000,183.705001,68.097319
2.400000,0.000000,183.545488,68.256832
2.410000,0.000000,183.386772,68.415548
2.420000,0.000000,183.228850,68.573470
2.430000,0.000000,183.071717,68.730603
2.440000,0.000000,182.915370,68.886950
2.450000,0.000000,182.759805,69.042515
