0.000000,10.000000,10.000000
3.000000,80.262394,42.400000
6.000000,99.332558,130.320640
9.000000,99.981644,-11.929948
12.000000,99.999498,-60.001410
15.000000,99.999986,-405.612578
18.000000,100.000000,-7788.594158
21.000000,100.000000,-2219666.695709
24.000000,100.000000,-177379339108.185390
27.000000,100.000000,-1132683478744383500000.000000
30.000000,100.000000,-46186987068737213000000000000000000000000.000000
33.000000,100.000000,-76796559881557147000000000000000000000000000000000000000000000000000000000000000.000000
36.000000,100.000000,-212317617947097340000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
39.000000,100.000000,-1.#INF00
42.000000,100.000000,-1.#INF00
45.000000,100.000000,-1.#INF00
48.000000,100.000000,-1.#INF00
51.000000,100.000000,-1.#INF00
54.000000,100.000000,-1.#INF00
57.000000,100.000000,-1.#INF00
60.000000,100.000000,-1.#INF00
63.000000,100.000000,-1.#INF00
66.000000,100.000000,-1.#INF00
69.000000,100.000000,-1.#INF00
72.000000,100.000000,-1.#INF00
75.000000,100.000000,-1.#INF00
78.000000,100.000000,-1.#INF00
81.000000,100.000000,-1.#INF00
84.000000,100.000000,-1.#INF00
87.000000,100.000000,-1.#INF00
90.000000,100.000000,-1.#INF00
93.000000,100.000000,-1.#INF00
96.000000,100.000000,-1.#INF00
99.000000,100.000000,-1.#INF00
102.000000,100.000000,-1.#INF00
105.000000,100.000000,-1.#INF00
108.000000,100.000000,-1.#INF00
111.000000,100.000000,-1.#INF00
114.000000,100.000000,-1.#INF00
117.000000,100.000000,-1.#INF00
120.000000,100.000000,-1.#INF00
123.000000,100.000000,-1.#INF00
126.000000,100.000000,-1.#INF00
129.000000,100.000000,-1.#INF00
132.000000,100.000000,-1.#INF00
135.000000,100.000000,-1.#INF00
138.000000,100.000000,-1.#INF00
141.000000,100.000000,-1.#INF00
144.000000,100.000000,-1.#INF00
147.000000,100.000000,-1.#INF00
150.000000,100.000000,-1.#INF00
153.000000,100.000000,-1.#INF00
156.000000,100.000000,-1.#INF00
159.000000,100.000000,-1.#INF00
162.000000,100.000000,-1.#INF00
165.000000,100.000000,-1.#INF00
168.000000,100.000000,-1.#INF00
171.000000,100.000000,-1.#INF00
174.000000,100.000000,-1.#INF00
177.000000,100.000000,-1.#INF00
180.000000,100.000000,-1.#INF00
183.000000,100.000000,-1.#INF00
186.000000,100.000000,-1.#INF00
189.000000,100.000000,-1.#INF00
192.000000,100.000000,-1.#INF00
195.000000,100.000000,-1.#INF00
198.000000,100.000000,-1.#INF00
201.000000,100.000000,-1.#INF00
204.000000,100.000000,-1.#INF00
207.000000,100.000000,-1.#INF00
210.000000,100.000000,-1.#INF00
213.000000,100.000000,-1.#INF00
216.000000,100.000000,-1.#INF00
219.000000,100.000000,-1.#INF00
222.000000,100.000000,-1.#INF00
225.000000,100.000000,-1.#INF00
228.000000,100.000000,-1.#INF00
231.000000,100.000000,-1.#INF00
234.000000,100.000000,-1.#INF00
237.000000,100.000000,-1.#INF00
240.000000,100.000000,-1.#INF00
243.000000,100.000000,-1.#INF00
246.000000,100.000000,-1.#INF00
249.000000,100.000000,-1.#INF00
252.000000,100.000000,-1.#INF00
255.000000,100.000000,-1.#INF00
258.000000,100.000000,-1.#INF00
261.000000,100.000000,-1.#INF00
264.000000,100.000000,-1.#INF00
267.000000,100.000000,-1.#INF00
270.000000,100.000000,-1.#INF00
273.000000,100.000000,-1.#INF00
