0.000000,10.000000,10.000000
2.000000,55.052086,31.600000
4.000000,93.103999,83.474560
6.000000,99.332558,116.581452
8.000000,99.939081,70.187298
10.000000,99.994471,120.406650
12.000000,99.999498,61.436337
14.000000,99.999954,118.297382
16.000000,99.999996,66.348605
18.000000,100.000000,119.933960
20.000000,100.000000,62.555750
22.000000,100.000000,118.772226
24.000000,100.000000,65.261369
26.000000,100.000000,119.671544
28.000000,100.000000,63.172567
30.000000,100.000000,119.008171
32.000000,100.000000,64.717108
34.000000,100.000000,119.518870
36.000000,100.000000,63.529912
38.000000,100.000000,119.136508
40.000000,100.000000,64.419947
42.000000,100.000000,119.429510
44.000000,100.000000,63.738545
46.000000,100.000000,119.208602
48.000000,100.000000,64.252667
50.000000,100.000000,119.377343
52.000000,100.000000,63.860166
54.000000,100.000000,119.249665
56.000000,100.000000,64.157278
58.000000,100.000000,119.346993
60.000000,100.000000,63.930861
62.000000,100.000000,119.273208
64.000000,100.000000,64.102552
66.000000,100.000000,119.329385
68.000000,100.000000,63.971859
70.000000,100.000000,119.286751
72.000000,100.000000,64.071059
74.000000,100.000000,119.319186
76.000000,100.000000,63.995596
78.000000,100.000000,119.294555
80.000000,100.000000,64.052906
82.000000,100.000000,119.313286
84.000000,100.000000,64.009327
86.000000,100.000000,119.299057
88.000000,100.000000,64.042433
90.000000,100.000000,119.309875
92.000000,100.000000,64.017265
94.000000,100.000000,119.301656
96.000000,100.000000,64.036388
98.000000,100.000000,119.307904
100.000000,100.000000,64.021852
102.000000,100.000000,119.303156
104.000000,100.000000,64.032898
106.000000,100.000000,119.306765
108.000000,100.000000,64.024502
110.000000,100.000000,119.304022
112.000000,100.000000,64.030882
114.000000,100.000000,119.306107
116.000000,100.000000,64.026033
118.000000,100.000000,119.304523
120.000000,100.000000,64.029718
122.000000,100.000000,119.305726
124.000000,100.000000,64.026917
126.000000,100.000000,119.304811
128.000000,100.000000,64.029046
130.000000,100.000000,119.305507
132.000000,100.000000,64.027428
134.000000,100.000000,119.304978
136.000000,100.000000,64.028658
138.000000,100.000000,119.305380
140.000000,100.000000,64.027723
142.000000,100.000000,119.305075
144.000000,100.000000,64.028433
146.000000,100.000000,119.305307
148.000000,100.000000,64.027894
150.000000,100.000000,119.305130
152.000000,100.000000,64.028304
154.000000,100.000000,119.305264
156.000000,100.000000,64.027992
158.000000,100.000000,119.305163
160.000000,100.000000,64.028229
162.000000,100.000000,119.305240
164.000000,100.000000,64.028049
166.000000,100.000000,119.305181
168.000000,100.000000,64.028186
170.000000,100.000000,119.305226
172.000000,100.000000,64.028082
174.000000,100.000000,119.305192
176.000000,100.000000,64.028161
178.000000,100.000000,119.305218
180.000000,100.000000,64.028101
182.000000,100.000000,119.305198
184.000000,100.000000,64.028146
186.000000,100.000000,119.305213
188.000000,100.000000,64.028112
190.000000,100.000000,119.305202
192.000000,100.000000,64.028138
194.000000,100.000000,119.305210
196.000000,100.000000,64.028118
198.000000,100.000000,119.305204
200.000000,100.000000,64.028133
202.000000,100.000000,119.305209
204.000000,100.000000,64.028122
206.000000,100.000000,119.305205
208.000000,100.000000,64.028131
210.000000,100.000000,119.305208
212.000000,100.000000,64.028124
214.000000,100.000000,119.305206
216.000000,100.000000,64.028129
218.000000,100.000000,119.305207
220.000000,100.000000,64.028125
222.000000,100.000000,119.305206
224.000000,100.000000,64.028128
226.000000,100.000000,119.305207
228.000000,100.000000,64.028126
230.000000,100.000000,119.305206
232.000000,100.000000,64.028127
234.000000,100.000000,119.305207
236.000000,100.000000,64.028126
238.000000,100.000000,119.305206
240.000000,100.000000,64.028127
242.000000,100.000000,119.305207
244.000000,100.000000,64.028126
246.000000,100.000000,119.305206
248.000000,100.000000,64.028127
250.000000,100.000000,119.305207
252.000000,100.000000,64.028127
254.000000,100.000000,119.305207
256.000000,100.000000,64.028127
258.000000,100.000000,119.305207
260.000000,100.000000,64.028127
262.000000,100.000000,119.305207
264.000000,100.000000,64.028127
266.000000,100.000000,119.305207
268.000000,100.000000,64.028127
270.000000,100.000000,119.305207
272.000000,100.000000,64.028127
274.000000,100.000000,119.305207
276.000000,100.000000,64.028127
278.000000,100.000000,119.305207
280.000000,100.000000,64.028127
282.000000,100.000000,119.305207
284.000000,100.000000,64.028127
286.000000,100.000000,119.305207
288.000000,100.000000,64.028127
290.000000,100.000000,119.305207
292.000000,100.000000,64.028127
294.000000,100.000000,119.305207
296.000000,100.000000,64.028127
298.000000,100.000000,119.305207
300.000000,100.000000,64.028127
302.000000,100.000000,119.305207
304.000000,100.000000,64.028127
306.000000,100.000000,119.305207
308.000000,100.000000,64.028127
310.000000,100.000000,119.305207
